text,label
لو فرنجيه قادر عمل رئيس كان عمل يوم وصاي+ة سوري ما كان اسمو مطروح بدل تمديد إميل لحود,0
قطر مرادف إرهاب,1
أنت كول هو ما خص ب لبنان,1
أكبر ثلاث كاذب بل عالم أول من قال صوت مر عور+ة ثاني من قال دور مر بيت ثالث من قال أن قو+ة حمل رجل أكثر من ل مر,0
يا رأى كيف عالم كل متآمر على بطل بشار صرله سبع سن+ة عم يدبح سوري ما حد هلا استغل فرص+ة تخلص من,0
خلف تقني فار طواقي تقني+ة مكياج نعنبوهم متى صار رجل ترك شغل حريم,1
ل+امان قوت موسم لي طافي كان هو بس متحمس حق جاي لان أخير بيتر كول سول غير,0
انتي كتير بايخ تسوي صرماي,1
مناوي هاجر,0
جبران باسيل ابن حرام مصفى عاري على حزب الله تحالف مع,1
برنامج تدريب صيفي طالب من شرك+ة ف+ارم أوفرسيز عام,0
ماسامع ب+هل شي قبل دخل خبر كان أو طار,0
هههه أنت لا نسي ان مسح بصق يهودي الذي إستباح ارضك ع رضك من اما بول بعير ياجاهل هو فخر ل,1
بيت في تونس على طريق+ة تقليدي مميز,0
الله فصل رأس عن جسد يا درزي يا قذر,1
سدو بوز,1
الله مستعان علي بوب,0
تعلم سب و شتم من يا أحفاد شارب بول بعير يا حمير لا تغير موضوع حكوم+ة شاطر ع ال,1
أنا رجع عمل يا قايز,0
ليك منقص حرف كلم+ة ضابط سوي قصد سوري,0
متأكد أخ نادر ان قديم لان مطلوب قضاء كل عم تساءل كيف سافر,0
اللهم على حاكم عربي و راموس,0
أنت من وان طفو,0
في داخل في خارج موقف واحد لا تغير لبنان لبنان ثم لبنان هذا هو جبران باسيل,0
نازح سوري كل وقاح+ة بيطلعوا طالب دول+ة لبناني,1
انتو زبال+ة حد ذات مهلك رمل شارب بول بعير,1
يش أغلبي+ة حريم ما عرف ساق مثل بشر فوق هذا كل تلقى مشغل عالي فاجر عين خلق الله ساق عادي,0
هو في عسكر عمل انتخاب يا راجل كبر مخ,0
لو خفف ميان وضح شوي ياسيسي التفت دول+ة بدل تحرش دول+ة آخر,1
كل مبارا+ة خارج مجلس خدم+ة مدني معر ضة ان خضع محسوبي واسط+ة نقط+ة عالسطر,0
هذا قضاء عادل مثل أمام جميع شرف أما قاضي مسيس مصير سجن,0
لقاء قزم معتوه,1
وزير جبران باسيل ل+مر ثاني على توالي أقر حق اسرائيل وجود أمان,0
أنا خايف بعد بضع سن+ة أرجع شرب بول بعير لان هذا عائلهستوكلكم تاب مهم ان الل,1
أسوأ شعور ما أحس حد عم يسرقك مش قادر تو قف أن يو قف,0
عارف بس أنا عنصر أكره أسود,1
دول+ة تمنى عالشعب ما ينق كتير إذ شافي طريق تجعلكت عالعاصفة كل بال وي يتزب ط,0
طز في ب+برنامج+ك يا مارسيل غانم كلب سعودي تفه ل لو حد عم هاجم سعودي+ة متل ما هاجم ضيف روؤساء لبنان كان طرد من استديو بس كلب متلك سعودي تاخد كلام ابتسام+ة لا ك+أن حكا شي تفه,1
كرم منظم+ة نيباد دكتور ياسمين فؤاد وزير بيئ+ة تكريم افريقيا رفيع مستوى ذلك في إطار فعالي+ة مؤتمر وزير ا,0
عالحق ما حق شي تحي+ة,0
وطن احتاج رجل وقف مع لا عرص+ة وقف ضد وطن غلي وطن عزيز كما قال مقبور سيد اية الله حافظ اسدي,1
زحط يا زبال+ة,1
هل نديم دندول قطيش إعلامي لبناني كل منشور حلق+ة تطبيل بني سعود ذلك كول هو,1
احتاج سليمان فرنجيه رئيس جمهوري+ة و فيصل رامي رئيس حكوم+ة و بر رئيس مجلس نائب و وهاب و سيد و شريف نائب عن أم+ة,0
هذا لي مأثر في بول بعير لحم ضب,1
حاج تنك فرطو خواصري أنت مش مجرم لان,0
تخري يا واطي كم كلب سعودي اجى علبنان ما حكى شي لانو منقول لبنان بلد عيش مشترك حر كل واحد استقبل مين ما بدوي لبنان أسد بيجي علبنان يدعس عراسك رأس لي شد عمشدك,1
ما أثر كان خواريف أفضل ما كان خنزير منبزق بير ل شرب منو متل معلم ل أكل كب,1
بس بعد عرف ان كل واحد لي مبدأ وسخ مشى بك,1
ضل حيوان دك مليون سن+ة توصل مستوى صباط سيد نصرالله تفهم شو عم قال لانو قلب ملي حقد ل+ونو أسود اكتر من سواد صباط,1
متعود نشر قذار+ة يا فيصل قاسم درزي قذر,1
ما في دول+ة لبنان في مزرع عاصم+ة جاهالي,0
هي منحرف طرد مرجع ديني ميرزا حسن وهر تبريزي من كربلاء هو من تلميذ شيخ أحسائي سيد,1
فيصل جحش أنت درزي كلب دك حكى دين إسلامي ل شر يا فيصل جحش أن تكلم أسم دين إسلامي,1
عاوز نتيج+ة مش رغى,0
وين مصري مستشفى يا طبل في عرف حنجيبك,1
اعجب قياس وطني+ة هذا مخلوق لا وطن ل هو خادم نظام أسد نظام ولي سفيه,0
مجرد تعليق توضيح سيد أم يا ري تخلي تعليق غير سام لان مش حضر+ة لي عم أمن وظيف+ة لبناني في لبنان بل,0
موج اعتراض واسع على موقع تواصل اجتماعي سبب نتيج+ة مبارا+ة كتاب عدل حيث تم إعلان نجاح أشقاء هم غرايس عصام,0
أنا اقترح عرض على طبيب نفس,0
كول هو يازلمة,1
اتقي شر جبران باسيل نفس شي,0
دكتور عماد ك+أن قاتل في أرض كل ألغام من خنزير جزير+ة من حق دافع عن أرض شعب لكن ا,1
أول شاب لو حب تحرش تحرش أخضر يابس متبرج أو لا,1
اسم الله على فرجيني عرض كتاف يا فهيم على فكر+ة إذ ما عند مراي بيت ببعتلك وحد+ة,0
قطر لدى جهاز دعائي جيد هي أطلق خبر مزيف+ه عن مساعد+ة تمويل لبنان حتى جبران باسيل صد قها قط,0
عاد+ة شلح كندر قبل دخول بيت أو بيت اي حد لازم تعميم ثقاف+ة عربي انضف و ضمان وسخ شارع مش حيدخل بيت,0
مرتزق خنزير قاد خنزير اكترونية,1
يألله ابدأ شاف يا بطل نبي بر سعد حريري حسن نصرالله أمين جميل جبران باسيل نقول فتوش ولي,0
منحبك يا جحش,1
قبل ما تترحم وسام حسن كان مشارك قتل حريري حريري كان عارف من اغتال حسن حتى أخذ ثئار والد,0
أراد إعمار سوريا زبال+ة تطمر في بيروت,0
هادي شرموط شاف أكاونته قاعد كندا,1
يا عم روووووح كووول سمك و سكوت,0
طلع ست+ون خنزير يا رافض+ي يا مجوسي يا عباد قبر لعن+ة الله على ع معلمينك خميني خامنئي ونصرالشيطان سكستاني اتفوووووووو,1
سد بوز أنت روح اشرب بول بعير أنت ملك تبع إذ ما شبعتوا من بول بعير منستض,1
هل أصبح جميل سيد أقرب الى جبران باسيل من مقاوم+ة,0
بيكفيكن عهر كذب تلفيق خبر حق جبران باسيل جماع+ة لا اخلاق لا شرف لا كرام+ة,1
بناء مستقل سياسي حقيقي مصر بعيد عن اخوان متلون متحول منتفع تابع,0
كان بايخ و ما كتير ناجح لان ما جبتو سير+ة وزير جبران باسيل شي مر+ة,0
جبران باسيل اغبى وزير خارجي ليس تاريخ لبنان لكن تاريخ دول+ة كاف+ة,1
رئيس ميشيل عون رئيس عربي أصيل,0
أكيد مصلحتو أهم من مصلح+ة بلد هيدا جبران باسيل لم لن تغير آت+ي أعظم,0
مين هالخرا هذا,1
ايش أحس في هذولي لمايرقصون عند حريم تميلحون,1
ل سيد الله ياخذ مو مشكل+ة مشكل+ة جني داشر عم يكتملي هالحسابات دون أدنى درج+ة من درج+ة أدب و ل+باق,0
اساءل حال يا ذكي فلت+ة زمان مش صعب على اساءلون واحد ولي حول يوم وين كان قبل ما صار,0
اشب في أسد أراح من,1
كلم وحيد+ه حق في حيا+ة نجس يا لئيم هاب,1
ما تعتل هم ما بصير غير ع ذوق ويل بد إيا شو بد طلوب تمنى و كل حد ما حب+ا لا,0
مارسيل غانم سد نيع,1
الله كبر صار تبع وفد,0
"إن حب الذ ات رعاي+ة الذ ات
ليس من شيء الذي تتعل مها
أو تتمر ن على بل إن من شيء الذي أنت مدعو أخلاقي ا إلى رعاي+ة
في نفس",0
يا كلب يا خنزير أنتم آخر من حق ل كلام ل+عن شرف ماذا حدث في يمن,1
عثمان غيرو رح يتحاسبو كل ما في عن صوت حق يند فقير,0
كل س أتى وقت محدد لذا على ان أتقن صبر,0
مع إن ضد شتيم+ة بس تركي ا ل شيخ شوال بطاطا من مثل لي بيدافعوا عن سائر كوكب شارب بول بعير,0
خيي اسمحلي كلام أو ما علموك يا انو دول+ة عدوةهيك بد مقاوم+ة تخلي فكر رمل تست,0
معقول هيدا مين وزير سياح+ة أو خنزير سياح+ة شي معيب ينحكى عن دول+ة كبير متل مصر ما في اقذر من ولي ع م تعملو ل+بن,1
كل عام و أنت ديوث و كل عام و أنت نكر و كل عام و أنت ناقص و كل عام عند خلل نقص أنت أشبه كل شي ا,1
ناقص عقل الله,1
شيخ سعد حتى إذ تصور عم ياكل ملوخي رح ينتقدوه,0
صار أرسل وفد ابن جاهلي+ة بس مين سامع إسم فنزويلا,0
خليك مخبأ ب جاهلي+ة,0
ليف جميع أن قد طلق يأس استقبل نا أمل مهما كثر نازل+ة مشكل+ة انحراف مهما كثر طعن لمز سب شتم بل لا زاد مصيب+ة شدائد إلا إصرار,0
يخي قلع+ة لسان وسخ ماهموني وماتفرحت بالي صار ل,1
أمن كيان صهيوني حطلي يا,0
عهد قوي فنان زين عمر أحب جبران باسيل محب+ة ل نابع من محب+ة وطن هو رجل دول+ة ناجح عم اشتغل,0
لا أنا ما قال دخول حريم جهل بس مو تقلب لو حريم هنا نقط+ه خلي لي يبغا رجل رجل ل يبغا حري,1
